specificity,sensitivity,algorithm,split
0.5,0.8571428571428571,opticlust_denovo,2
0.51,0.8571428571428571,opticlust_denovo,2
0.52,0.8571428571428571,opticlust_denovo,2
0.53,0.8571428571428571,opticlust_denovo,2
0.54,0.8571428571428571,opticlust_denovo,2
0.55,0.8571428571428571,opticlust_denovo,2
0.56,0.8571428571428571,opticlust_denovo,2
0.5700000000000001,0.8571428571428571,opticlust_denovo,2
0.58,0.8333333333333334,opticlust_denovo,2
0.59,0.8095238095238095,opticlust_denovo,2
0.6,0.8095238095238095,opticlust_denovo,2
0.61,0.8095238095238095,opticlust_denovo,2
0.62,0.8095238095238095,opticlust_denovo,2
0.63,0.8095238095238095,opticlust_denovo,2
0.64,0.8095238095238095,opticlust_denovo,2
0.65,0.8095238095238095,opticlust_denovo,2
0.66,0.8095238095238095,opticlust_denovo,2
0.67,0.8095238095238095,opticlust_denovo,2
0.68,0.7857142857142857,opticlust_denovo,2
0.6900000000000001,0.7857142857142857,opticlust_denovo,2
0.7000000000000001,0.7857142857142857,opticlust_denovo,2
0.71,0.7857142857142857,opticlust_denovo,2
0.72,0.7619047619047619,opticlust_denovo,2
0.73,0.7619047619047619,opticlust_denovo,2
0.74,0.7619047619047619,opticlust_denovo,2
0.75,0.7619047619047619,opticlust_denovo,2
0.76,0.7619047619047619,opticlust_denovo,2
0.77,0.7619047619047619,opticlust_denovo,2
0.78,0.7619047619047619,opticlust_denovo,2
0.79,0.7380952380952381,opticlust_denovo,2
0.8,0.7380952380952381,opticlust_denovo,2
0.81,0.6666666666666666,opticlust_denovo,2
0.8200000000000001,0.6666666666666666,opticlust_denovo,2
0.8300000000000001,0.5714285714285714,opticlust_denovo,2
0.84,0.5238095238095238,opticlust_denovo,2
0.85,0.5238095238095238,opticlust_denovo,2
0.86,0.5238095238095238,opticlust_denovo,2
0.87,0.5238095238095238,opticlust_denovo,2
0.88,0.2857142857142857,opticlust_denovo,2
0.89,0.2857142857142857,opticlust_denovo,2
0.9,0.2619047619047619,opticlust_denovo,2
0.91,0.2619047619047619,opticlust_denovo,2
0.92,0.21428571428571427,opticlust_denovo,2
0.93,0.21428571428571427,opticlust_denovo,2
0.9400000000000001,0.21428571428571427,opticlust_denovo,2
0.9500000000000001,0.21428571428571427,opticlust_denovo,2
0.96,0.21428571428571427,opticlust_denovo,2
0.97,0.21428571428571427,opticlust_denovo,2
0.98,0.21428571428571427,opticlust_denovo,2
0.99,0.14285714285714285,opticlust_denovo,2
1,0,opticlust_denovo,2
0,1,opticlust_denovo,3
0.01,1,opticlust_denovo,3
0.02,1,opticlust_denovo,3
0.03,1,opticlust_denovo,3
0.04,1,opticlust_denovo,3
0.05,1,opticlust_denovo,3
0.06,1,opticlust_denovo,3
0.07,1,opticlust_denovo,3
0.08,0.9772727272727273,opticlust_denovo,3
0.09,0.9772727272727273,opticlust_denovo,3
0.1,0.9772727272727273,opticlust_denovo,3
0.11,0.9772727272727273,opticlust_denovo,3
0.12,0.9772727272727273,opticlust_denovo,3
0.13,0.9545454545454546,opticlust_denovo,3
0.14,0.9545454545454546,opticlust_denovo,3
0.15,0.9318181818181818,opticlust_denovo,3
0.16,0.9318181818181818,opticlust_denovo,3
0.17,0.9090909090909091,opticlust_denovo,3
0.18,0.9090909090909091,opticlust_denovo,3
0.19,0.9090909090909091,opticlust_denovo,3
0.2,0.9090909090909091,opticlust_denovo,3
0.21,0.9090909090909091,opticlust_denovo,3
0.22,0.9090909090909091,opticlust_denovo,3
0.23,0.9090909090909091,opticlust_denovo,3
0.24,0.9090909090909091,opticlust_denovo,3
0.25,0.8863636363636364,opticlust_denovo,3
0.26,0.8863636363636364,opticlust_denovo,3
0.27,0.8863636363636364,opticlust_denovo,3
0.28,0.8863636363636364,opticlust_denovo,3
0.29,0.8863636363636364,opticlust_denovo,3
0.3,0.8636363636363636,opticlust_denovo,3
0.31,0.8636363636363636,opticlust_denovo,3
0.32,0.8636363636363636,opticlust_denovo,3
0.33,0.8636363636363636,opticlust_denovo,3
0.34,0.8636363636363636,opticlust_denovo,3
0.35000000000000003,0.8636363636363636,opticlust_denovo,3
0.36,0.8409090909090909,opticlust_denovo,3
0.37,0.8409090909090909,opticlust_denovo,3
0.38,0.8409090909090909,opticlust_denovo,3
0.39,0.8409090909090909,opticlust_denovo,3
0.4,0.8409090909090909,opticlust_denovo,3
0.41000000000000003,0.8409090909090909,opticlust_denovo,3
0.42,0.8409090909090909,opticlust_denovo,3
0.43,0.8409090909090909,opticlust_denovo,3
0.44,0.8409090909090909,opticlust_denovo,3
0.45,0.8409090909090909,opticlust_denovo,3
0.46,0.8409090909090909,opticlust_denovo,3
0.47000000000000003,0.75,opticlust_denovo,3
0.48,0.75,opticlust_denovo,3
0.49,0.75,opticlust_denovo,3
0.5,0.75,opticlust_denovo,3
0.51,0.75,opticlust_denovo,3
0.52,0.7045454545454546,opticlust_denovo,3
0.53,0.7045454545454546,opticlust_denovo,3
0.54,0.6818181818181818,opticlust_denovo,3
0.55,0.6818181818181818,opticlust_denovo,3
0.56,0.6818181818181818,opticlust_denovo,3
0.5700000000000001,0.6818181818181818,opticlust_denovo,3
0.58,0.6590909090909091,opticlust_denovo,3
0.59,0.6590909090909091,opticlust_denovo,3
0.6,0.6590909090909091,opticlust_denovo,3
0.61,0.6590909090909091,opticlust_denovo,3
0.62,0.6590909090909091,opticlust_denovo,3
0.63,0.6590909090909091,opticlust_denovo,3
0.64,0.6590909090909091,opticlust_denovo,3
0.65,0.6590909090909091,opticlust_denovo,3
0.66,0.6590909090909091,opticlust_denovo,3
0.67,0.5681818181818182,opticlust_denovo,3
0.68,0.5681818181818182,opticlust_denovo,3
0.6900000000000001,0.5681818181818182,opticlust_denovo,3
0.7000000000000001,0.5681818181818182,opticlust_denovo,3
0.71,0.5454545454545454,opticlust_denovo,3
0.72,0.5454545454545454,opticlust_denovo,3
0.73,0.5227272727272727,opticlust_denovo,3
0.74,0.5227272727272727,opticlust_denovo,3
0.75,0.5227272727272727,opticlust_denovo,3
0.76,0.5227272727272727,opticlust_denovo,3
0.77,0.5227272727272727,opticlust_denovo,3
0.78,0.5227272727272727,opticlust_denovo,3
0.79,0.5227272727272727,opticlust_denovo,3
0.8,0.4772727272727273,opticlust_denovo,3
0.81,0.4772727272727273,opticlust_denovo,3
0.8200000000000001,0.38636363636363635,opticlust_denovo,3
0.8300000000000001,0.38636363636363635,opticlust_denovo,3
0.84,0.36363636363636365,opticlust_denovo,3
0.85,0.36363636363636365,opticlust_denovo,3
0.86,0.36363636363636365,opticlust_denovo,3
0.87,0.36363636363636365,opticlust_denovo,3
0.88,0.3409090909090909,opticlust_denovo,3
0.89,0.3409090909090909,opticlust_denovo,3
0.9,0.3409090909090909,opticlust_denovo,3
0.91,0.3409090909090909,opticlust_denovo,3
0.92,0.3409090909090909,opticlust_denovo,3
0.93,0.3181818181818182,opticlust_denovo,3
0.9400000000000001,0.3181818181818182,opticlust_denovo,3
0.9500000000000001,0.3181818181818182,opticlust_denovo,3
0.96,0.3181818181818182,opticlust_denovo,3
0.97,0.3181818181818182,opticlust_denovo,3
0.98,0.3181818181818182,opticlust_denovo,3
0.99,0.3181818181818182,opticlust_denovo,3
1,0,opticlust_denovo,3
0,1,opticlust_denovo,4
0.01,1,opticlust_denovo,4
0.02,1,opticlust_denovo,4
0.03,1,opticlust_denovo,4
0.04,1,opticlust_denovo,4
0.05,1,opticlust_denovo,4
0.06,0.9545454545454546,opticlust_denovo,4
0.07,0.9545454545454546,opticlust_denovo,4
0.08,0.9545454545454546,opticlust_denovo,4
0.09,0.9545454545454546,opticlust_denovo,4
0.1,0.9545454545454546,opticlust_denovo,4
0.11,0.9545454545454546,opticlust_denovo,4
0.12,0.9318181818181818,opticlust_denovo,4
0.13,0.9318181818181818,opticlust_denovo,4
0.14,0.9318181818181818,opticlust_denovo,4
0.15,0.9318181818181818,opticlust_denovo,4
0.16,0.9318181818181818,opticlust_denovo,4
0.17,0.9318181818181818,opticlust_denovo,4
0.18,0.9318181818181818,opticlust_denovo,4
0.19,0.9090909090909091,opticlust_denovo,4
0.2,0.9090909090909091,opticlust_denovo,4
0.21,0.8863636363636364,opticlust_denovo,4
0.22,0.8863636363636364,opticlust_denovo,4
0.23,0.8863636363636364,opticlust_denovo,4
0.24,0.8863636363636364,opticlust_denovo,4
0.25,0.8863636363636364,opticlust_denovo,4
0.26,0.8863636363636364,opticlust_denovo,4
0.27,0.8863636363636364,opticlust_denovo,4
0.28,0.8863636363636364,opticlust_denovo,4
0.29,0.8863636363636364,opticlust_denovo,4
0.3,0.8863636363636364,opticlust_denovo,4
0.31,0.8863636363636364,opticlust_denovo,4
0.32,0.8863636363636364,opticlust_denovo,4
0.33,0.8863636363636364,opticlust_denovo,4
0.34,0.8636363636363636,opticlust_denovo,4
0.35000000000000003,0.8636363636363636,opticlust_denovo,4
0.36,0.8636363636363636,opticlust_denovo,4
0.37,0.8636363636363636,opticlust_denovo,4
0.38,0.8636363636363636,opticlust_denovo,4
0.39,0.8636363636363636,opticlust_denovo,4
0.4,0.8636363636363636,opticlust_denovo,4
0.41000000000000003,0.8636363636363636,opticlust_denovo,4
0.42,0.8636363636363636,opticlust_denovo,4
0.43,0.8636363636363636,opticlust_denovo,4
0.44,0.8636363636363636,opticlust_denovo,4
0.45,0.8636363636363636,opticlust_denovo,4
0.46,0.8636363636363636,opticlust_denovo,4
0.47000000000000003,0.8636363636363636,opticlust_denovo,4
0.48,0.8636363636363636,opticlust_denovo,4
0.49,0.8636363636363636,opticlust_denovo,4
0.5,0.8636363636363636,opticlust_denovo,4
0.51,0.8636363636363636,opticlust_denovo,4
0.52,0.8636363636363636,opticlust_denovo,4
0.53,0.8636363636363636,opticlust_denovo,4
0.54,0.7954545454545454,opticlust_denovo,4
0.55,0.7954545454545454,opticlust_denovo,4
0.56,0.7954545454545454,opticlust_denovo,4
0.5700000000000001,0.7954545454545454,opticlust_denovo,4
0.58,0.7954545454545454,opticlust_denovo,4
0.59,0.7954545454545454,opticlust_denovo,4
0.6,0.7954545454545454,opticlust_denovo,4
0.61,0.7954545454545454,opticlust_denovo,4
0.62,0.7954545454545454,opticlust_denovo,4
0.63,0.7727272727272727,opticlust_denovo,4
0.64,0.7727272727272727,opticlust_denovo,4
0.65,0.75,opticlust_denovo,4
0.66,0.75,opticlust_denovo,4
0.67,0.7272727272727273,opticlust_denovo,4
0.68,0.7272727272727273,opticlust_denovo,4
0.6900000000000001,0.7272727272727273,opticlust_denovo,4
0.7000000000000001,0.7272727272727273,opticlust_denovo,4
0.71,0.6818181818181818,opticlust_denovo,4
0.72,0.6818181818181818,opticlust_denovo,4
0.73,0.6818181818181818,opticlust_denovo,4
0.74,0.6818181818181818,opticlust_denovo,4
0.75,0.6590909090909091,opticlust_denovo,4
0.76,0.6136363636363636,opticlust_denovo,4
0.77,0.6136363636363636,opticlust_denovo,4
0.78,0.6136363636363636,opticlust_denovo,4
0.79,0.6136363636363636,opticlust_denovo,4
0.8,0.6136363636363636,opticlust_denovo,4
0.81,0.6136363636363636,opticlust_denovo,4
0.8200000000000001,0.5909090909090909,opticlust_denovo,4
0.8300000000000001,0.5909090909090909,opticlust_denovo,4
0.84,0.5909090909090909,opticlust_denovo,4
0.85,0.5909090909090909,opticlust_denovo,4
0.86,0.5227272727272727,opticlust_denovo,4
0.87,0.5227272727272727,opticlust_denovo,4
0.88,0.5227272727272727,opticlust_denovo,4
0.89,0.5227272727272727,opticlust_denovo,4
0.9,0.5227272727272727,opticlust_denovo,4
0.91,0.5,opticlust_denovo,4
0.92,0.5,opticlust_denovo,4
0.93,0.5,opticlust_denovo,4
0.9400000000000001,0.5,opticlust_denovo,4
0.9500000000000001,0.4772727272727273,opticlust_denovo,4
0.96,0.4772727272727273,opticlust_denovo,4
0.97,0.36363636363636365,opticlust_denovo,4
0.98,0.36363636363636365,opticlust_denovo,4
0.99,0.2727272727272727,opticlust_denovo,4
1,0,opticlust_denovo,4
0,1,opticlust_denovo,5
0.01,1,opticlust_denovo,5
0.02,1,opticlust_denovo,5
0.03,1,opticlust_denovo,5
0.04,1,opticlust_denovo,5
0.05,1,opticlust_denovo,5
0.06,0.975609756097561,opticlust_denovo,5
0.07,0.975609756097561,opticlust_denovo,5
0.08,0.975609756097561,opticlust_denovo,5
0.09,0.9512195121951219,opticlust_denovo,5
0.1,0.9512195121951219,opticlust_denovo,5
0.11,0.9512195121951219,opticlust_denovo,5
0.12,0.9512195121951219,opticlust_denovo,5
0.13,0.9512195121951219,opticlust_denovo,5
0.14,0.9512195121951219,opticlust_denovo,5
0.15,0.9512195121951219,opticlust_denovo,5
0.16,0.9512195121951219,opticlust_denovo,5
0.17,0.9512195121951219,opticlust_denovo,5
0.18,0.9512195121951219,opticlust_denovo,5
0.19,0.9512195121951219,opticlust_denovo,5
0.2,0.926829268292683,opticlust_denovo,5
0.21,0.926829268292683,opticlust_denovo,5
0.22,0.926829268292683,opticlust_denovo,5
0.23,0.9024390243902439,opticlust_denovo,5
0.24,0.9024390243902439,opticlust_denovo,5
0.25,0.9024390243902439,opticlust_denovo,5
0.26,0.9024390243902439,opticlust_denovo,5
0.27,0.9024390243902439,opticlust_denovo,5
0.28,0.9024390243902439,opticlust_denovo,5
0.29,0.9024390243902439,opticlust_denovo,5
0.3,0.8780487804878049,opticlust_denovo,5
0.31,0.8780487804878049,opticlust_denovo,5
0.32,0.8780487804878049,opticlust_denovo,5
0.33,0.8780487804878049,opticlust_denovo,5
0.34,0.8780487804878049,opticlust_denovo,5
0.35000000000000003,0.8780487804878049,opticlust_denovo,5
0.36,0.8780487804878049,opticlust_denovo,5
0.37,0.8780487804878049,opticlust_denovo,5
0.38,0.8780487804878049,opticlust_denovo,5
0.39,0.8780487804878049,opticlust_denovo,5
0.4,0.8780487804878049,opticlust_denovo,5
0.41000000000000003,0.8780487804878049,opticlust_denovo,5
0.42,0.8780487804878049,opticlust_denovo,5
0.43,0.8780487804878049,opticlust_denovo,5
0.44,0.8292682926829268,opticlust_denovo,5
0.45,0.8292682926829268,opticlust_denovo,5
0.46,0.8292682926829268,opticlust_denovo,5
0.47000000000000003,0.8292682926829268,opticlust_denovo,5
0.48,0.8292682926829268,opticlust_denovo,5
0.49,0.8292682926829268,opticlust_denovo,5
0.5,0.8292682926829268,opticlust_denovo,5
0.51,0.8048780487804879,opticlust_denovo,5
0.52,0.8048780487804879,opticlust_denovo,5
0.53,0.8048780487804879,opticlust_denovo,5
0.54,0.8048780487804879,opticlust_denovo,5
0.55,0.7804878048780488,opticlust_denovo,5
0.56,0.7804878048780488,opticlust_denovo,5
0.5700000000000001,0.7804878048780488,opticlust_denovo,5
0.58,0.7317073170731707,opticlust_denovo,5
0.59,0.7317073170731707,opticlust_denovo,5
0.6,0.7317073170731707,opticlust_denovo,5
0.61,0.7317073170731707,opticlust_denovo,5
0.62,0.6829268292682927,opticlust_denovo,5
0.63,0.6829268292682927,opticlust_denovo,5
0.64,0.6829268292682927,opticlust_denovo,5
0.65,0.6585365853658537,opticlust_denovo,5
0.66,0.6585365853658537,opticlust_denovo,5
0.67,0.6585365853658537,opticlust_denovo,5
0.68,0.6585365853658537,opticlust_denovo,5
0.6900000000000001,0.6341463414634146,opticlust_denovo,5
0.7000000000000001,0.6341463414634146,opticlust_denovo,5
0.71,0.6341463414634146,opticlust_denovo,5
0.72,0.6341463414634146,opticlust_denovo,5
0.73,0.6341463414634146,opticlust_denovo,5
0.74,0.6097560975609756,opticlust_denovo,5
0.75,0.6097560975609756,opticlust_denovo,5
0.76,0.6097560975609756,opticlust_denovo,5
0.77,0.6097560975609756,opticlust_denovo,5
0.78,0.6097560975609756,opticlust_denovo,5
0.79,0.6097560975609756,opticlust_denovo,5
0.8,0.6097560975609756,opticlust_denovo,5
0.81,0.6097560975609756,opticlust_denovo,5
0.8200000000000001,0.6097560975609756,opticlust_denovo,5
0.8300000000000001,0.5121951219512195,opticlust_denovo,5
0.84,0.5121951219512195,opticlust_denovo,5
0.85,0.4634146341463415,opticlust_denovo,5
0.86,0.4634146341463415,opticlust_denovo,5
0.87,0.4634146341463415,opticlust_denovo,5
0.88,0.4634146341463415,opticlust_denovo,5
0.89,0.4634146341463415,opticlust_denovo,5
0.9,0.4146341463414634,opticlust_denovo,5
0.91,0.4146341463414634,opticlust_denovo,5
0.92,0.36585365853658536,opticlust_denovo,5
0.93,0.36585365853658536,opticlust_denovo,5
0.9400000000000001,0.36585365853658536,opticlust_denovo,5
0.9500000000000001,0.2926829268292683,opticlust_denovo,5
0.96,0.2926829268292683,opticlust_denovo,5
0.97,0.2682926829268293,opticlust_denovo,5
0.98,0.2682926829268293,opticlust_denovo,5
0.99,0.21951219512195122,opticlust_denovo,5
1,0,opticlust_denovo,5
0,1,opticlust_denovo,6
0.01,1,opticlust_denovo,6
0.02,1,opticlust_denovo,6
0.03,1,opticlust_denovo,6
0.04,1,opticlust_denovo,6
0.05,1,opticlust_denovo,6
0.06,1,opticlust_denovo,6
0.07,1,opticlust_denovo,6
0.08,1,opticlust_denovo,6
0.09,1,opticlust_denovo,6
0.1,1,opticlust_denovo,6
0.11,1,opticlust_denovo,6
0.12,1,opticlust_denovo,6
0.13,1,opticlust_denovo,6
0.14,0.9787234042553191,opticlust_denovo,6
0.15,0.9787234042553191,opticlust_denovo,6
0.16,0.9787234042553191,opticlust_denovo,6
0.17,0.9787234042553191,opticlust_denovo,6
0.18,0.9787234042553191,opticlust_denovo,6
0.19,0.9787234042553191,opticlust_denovo,6
0.2,0.9787234042553191,opticlust_denovo,6
0.21,0.9787234042553191,opticlust_denovo,6
0.22,0.9787234042553191,opticlust_denovo,6
0.23,0.9787234042553191,opticlust_denovo,6
0.24,0.9787234042553191,opticlust_denovo,6
0.25,0.9787234042553191,opticlust_denovo,6
0.26,0.9574468085106383,opticlust_denovo,6
0.27,0.9574468085106383,opticlust_denovo,6
0.28,0.9574468085106383,opticlust_denovo,6
0.29,0.9574468085106383,opticlust_denovo,6
0.3,0.9361702127659575,opticlust_denovo,6
0.31,0.9361702127659575,opticlust_denovo,6
0.32,0.9361702127659575,opticlust_denovo,6
0.33,0.9361702127659575,opticlust_denovo,6
0.34,0.9361702127659575,opticlust_denovo,6
0.35000000000000003,0.9361702127659575,opticlust_denovo,6
0.36,0.9361702127659575,opticlust_denovo,6
0.37,0.9361702127659575,opticlust_denovo,6
0.38,0.9361702127659575,opticlust_denovo,6
0.39,0.9361702127659575,opticlust_denovo,6
0.4,0.9148936170212766,opticlust_denovo,6
0.41000000000000003,0.9148936170212766,opticlust_denovo,6
0.42,0.8936170212765957,opticlust_denovo,6
0.43,0.8936170212765957,opticlust_denovo,6
0.44,0.8936170212765957,opticlust_denovo,6
0.45,0.8936170212765957,opticlust_denovo,6
0.46,0.8297872340425532,opticlust_denovo,6
0.47000000000000003,0.8297872340425532,opticlust_denovo,6
0.48,0.8085106382978723,opticlust_denovo,6
0.49,0.8085106382978723,opticlust_denovo,6
0.5,0.8085106382978723,opticlust_denovo,6
0.51,0.8085106382978723,opticlust_denovo,6
0.52,0.8085106382978723,opticlust_denovo,6
0.53,0.8085106382978723,opticlust_denovo,6
0.54,0.8085106382978723,opticlust_denovo,6
0.55,0.8085106382978723,opticlust_denovo,6
0.56,0.8085106382978723,opticlust_denovo,6
0.5700000000000001,0.8085106382978723,opticlust_denovo,6
0.58,0.8085106382978723,opticlust_denovo,6
0.59,0.8085106382978723,opticlust_denovo,6
0.6,0.8085106382978723,opticlust_denovo,6
0.61,0.8085106382978723,opticlust_denovo,6
0.62,0.8085106382978723,opticlust_denovo,6
0.63,0.7659574468085106,opticlust_denovo,6
0.64,0.7659574468085106,opticlust_denovo,6
0.65,0.7446808510638298,opticlust_denovo,6
0.66,0.7446808510638298,opticlust_denovo,6
0.67,0.7021276595744681,opticlust_denovo,6
0.68,0.7021276595744681,opticlust_denovo,6
0.6900000000000001,0.6808510638297872,opticlust_denovo,6
0.7000000000000001,0.6808510638297872,opticlust_denovo,6
0.71,0.6595744680851063,opticlust_denovo,6
0.72,0.6595744680851063,opticlust_denovo,6
0.73,0.6595744680851063,opticlust_denovo,6
0.74,0.6595744680851063,opticlust_denovo,6
0.75,0.6595744680851063,opticlust_denovo,6
0.76,0.6595744680851063,opticlust_denovo,6
0.77,0.6595744680851063,opticlust_denovo,6
0.78,0.6595744680851063,opticlust_denovo,6
0.79,0.6595744680851063,opticlust_denovo,6
0.8,0.6595744680851063,opticlust_denovo,6
0.81,0.6382978723404256,opticlust_denovo,6
0.8200000000000001,0.6382978723404256,opticlust_denovo,6
0.8300000000000001,0.6170212765957447,opticlust_denovo,6
