specificity,sensitivity,algorithm,split
0.22,0.8636363636363636,optifit,41
0.23,0.8636363636363636,optifit,41
0.24,0.8636363636363636,optifit,41
0.25,0.8636363636363636,optifit,41
0.26,0.8181818181818182,optifit,41
0.27,0.8181818181818182,optifit,41
0.28,0.8181818181818182,optifit,41
0.29,0.8181818181818182,optifit,41
0.3,0.7727272727272727,optifit,41
0.31,0.7727272727272727,optifit,41
0.32,0.7727272727272727,optifit,41
0.33,0.7727272727272727,optifit,41
0.34,0.7727272727272727,optifit,41
0.35000000000000003,0.7727272727272727,optifit,41
0.36,0.7272727272727273,optifit,41
0.37,0.7272727272727273,optifit,41
0.38,0.7272727272727273,optifit,41
0.39,0.7272727272727273,optifit,41
0.4,0.7272727272727273,optifit,41
0.41000000000000003,0.7045454545454546,optifit,41
0.42,0.7045454545454546,optifit,41
0.43,0.6363636363636364,optifit,41
0.44,0.6363636363636364,optifit,41
0.45,0.6136363636363636,optifit,41
0.46,0.6136363636363636,optifit,41
0.47000000000000003,0.6136363636363636,optifit,41
0.48,0.6136363636363636,optifit,41
0.49,0.6136363636363636,optifit,41
0.5,0.6136363636363636,optifit,41
0.51,0.6136363636363636,optifit,41
0.52,0.5909090909090909,optifit,41
0.53,0.5909090909090909,optifit,41
0.54,0.5909090909090909,optifit,41
0.55,0.5909090909090909,optifit,41
0.56,0.5909090909090909,optifit,41
0.5700000000000001,0.5909090909090909,optifit,41
0.58,0.5909090909090909,optifit,41
0.59,0.5909090909090909,optifit,41
0.6,0.5227272727272727,optifit,41
0.61,0.5227272727272727,optifit,41
0.62,0.5,optifit,41
0.63,0.4772727272727273,optifit,41
0.64,0.4772727272727273,optifit,41
0.65,0.4772727272727273,optifit,41
0.66,0.4772727272727273,optifit,41
0.67,0.4318181818181818,optifit,41
0.68,0.4318181818181818,optifit,41
0.6900000000000001,0.4318181818181818,optifit,41
0.7000000000000001,0.4318181818181818,optifit,41
0.71,0.4318181818181818,optifit,41
0.72,0.4318181818181818,optifit,41
0.73,0.4318181818181818,optifit,41
0.74,0.4318181818181818,optifit,41
0.75,0.4318181818181818,optifit,41
0.76,0.38636363636363635,optifit,41
0.77,0.38636363636363635,optifit,41
0.78,0.38636363636363635,optifit,41
0.79,0.38636363636363635,optifit,41
0.8,0.3409090909090909,optifit,41
0.81,0.3409090909090909,optifit,41
0.8200000000000001,0.3409090909090909,optifit,41
0.8300000000000001,0.3409090909090909,optifit,41
0.84,0.3181818181818182,optifit,41
0.85,0.3181818181818182,optifit,41
0.86,0.29545454545454547,optifit,41
0.87,0.29545454545454547,optifit,41
0.88,0.2727272727272727,optifit,41
0.89,0.2727272727272727,optifit,41
0.9,0.2727272727272727,optifit,41
0.91,0.25,optifit,41
0.92,0.25,optifit,41
0.93,0.25,optifit,41
0.9400000000000001,0.25,optifit,41
0.9500000000000001,0.22727272727272727,optifit,41
0.96,0.22727272727272727,optifit,41
0.97,0.045454545454545456,optifit,41
0.98,0.045454545454545456,optifit,41
0.99,0,optifit,41
1,0,optifit,41
0,0.98,optifit,42
0.01,0.98,optifit,42
0.02,0.98,optifit,42
0.03,0.98,optifit,42
0.04,0.98,optifit,42
0.05,0.94,optifit,42
0.06,0.94,optifit,42
0.07,0.88,optifit,42
0.08,0.88,optifit,42
0.09,0.84,optifit,42
0.1,0.84,optifit,42
0.11,0.84,optifit,42
0.12,0.84,optifit,42
0.13,0.8,optifit,42
0.14,0.8,optifit,42
0.15,0.8,optifit,42
0.16,0.8,optifit,42
0.17,0.76,optifit,42
0.18,0.76,optifit,42
0.19,0.76,optifit,42
0.2,0.76,optifit,42
0.21,0.76,optifit,42
0.22,0.76,optifit,42
0.23,0.74,optifit,42
0.24,0.74,optifit,42
0.25,0.74,optifit,42
0.26,0.74,optifit,42
0.27,0.74,optifit,42
0.28,0.72,optifit,42
0.29,0.72,optifit,42
0.3,0.72,optifit,42
0.31,0.72,optifit,42
0.32,0.72,optifit,42
0.33,0.72,optifit,42
0.34,0.68,optifit,42
0.35000000000000003,0.68,optifit,42
0.36,0.66,optifit,42
0.37,0.66,optifit,42
0.38,0.66,optifit,42
0.39,0.66,optifit,42
0.4,0.66,optifit,42
0.41000000000000003,0.66,optifit,42
0.42,0.66,optifit,42
0.43,0.66,optifit,42
0.44,0.62,optifit,42
0.45,0.62,optifit,42
0.46,0.62,optifit,42
0.47000000000000003,0.62,optifit,42
0.48,0.58,optifit,42
0.49,0.58,optifit,42
0.5,0.54,optifit,42
0.51,0.54,optifit,42
0.52,0.54,optifit,42
0.53,0.52,optifit,42
0.54,0.52,optifit,42
0.55,0.44,optifit,42
0.56,0.44,optifit,42
0.5700000000000001,0.42,optifit,42
0.58,0.42,optifit,42
0.59,0.42,optifit,42
0.6,0.42,optifit,42
0.61,0.36,optifit,42
0.62,0.36,optifit,42
0.63,0.34,optifit,42
0.64,0.34,optifit,42
0.65,0.34,optifit,42
0.66,0.34,optifit,42
0.67,0.3,optifit,42
0.68,0.3,optifit,42
0.6900000000000001,0.3,optifit,42
0.7000000000000001,0.3,optifit,42
0.71,0.28,optifit,42
0.72,0.28,optifit,42
0.73,0.26,optifit,42
0.74,0.26,optifit,42
0.75,0.26,optifit,42
0.76,0.26,optifit,42
0.77,0.26,optifit,42
0.78,0.2,optifit,42
0.79,0.2,optifit,42
0.8,0.16,optifit,42
0.81,0.16,optifit,42
0.8200000000000001,0.14,optifit,42
0.8300000000000001,0.14,optifit,42
0.84,0.12,optifit,42
0.85,0.12,optifit,42
0.86,0.12,optifit,42
0.87,0.12,optifit,42
0.88,0.1,optifit,42
0.89,0.1,optifit,42
0.9,0.06,optifit,42
0.91,0.06,optifit,42
0.92,0.06,optifit,42
0.93,0.06,optifit,42
0.9400000000000001,0.06,optifit,42
0.9500000000000001,0.06,optifit,42
0.96,0.02,optifit,42
0.97,0.02,optifit,42
0.98,0.02,optifit,42
0.99,0.02,optifit,42
1,0,optifit,42
0,0.9565217391304348,optifit,43
0.01,0.9565217391304348,optifit,43
0.02,0.9565217391304348,optifit,43
0.03,0.9565217391304348,optifit,43
0.04,0.9565217391304348,optifit,43
0.05,0.9565217391304348,optifit,43
0.06,0.8913043478260869,optifit,43
0.07,0.8913043478260869,optifit,43
0.08,0.8913043478260869,optifit,43
0.09,0.8913043478260869,optifit,43
0.1,0.8913043478260869,optifit,43
0.11,0.8913043478260869,optifit,43
0.12,0.8695652173913043,optifit,43
0.13,0.8695652173913043,optifit,43
0.14,0.8695652173913043,optifit,43
0.15,0.8695652173913043,optifit,43
0.16,0.8695652173913043,optifit,43
0.17,0.8695652173913043,optifit,43
0.18,0.8260869565217391,optifit,43
0.19,0.8260869565217391,optifit,43
0.2,0.8260869565217391,optifit,43
0.21,0.8260869565217391,optifit,43
0.22,0.8043478260869565,optifit,43
0.23,0.8043478260869565,optifit,43
0.24,0.8043478260869565,optifit,43
0.25,0.7608695652173914,optifit,43
0.26,0.7608695652173914,optifit,43
0.27,0.7608695652173914,optifit,43
0.28,0.7608695652173914,optifit,43
0.29,0.7391304347826086,optifit,43
0.3,0.7391304347826086,optifit,43
0.31,0.7391304347826086,optifit,43
0.32,0.7391304347826086,optifit,43
0.33,0.7391304347826086,optifit,43
0.34,0.7391304347826086,optifit,43
0.35000000000000003,0.6956521739130435,optifit,43
0.36,0.6956521739130435,optifit,43
0.37,0.6739130434782609,optifit,43
0.38,0.6739130434782609,optifit,43
0.39,0.6304347826086957,optifit,43
0.4,0.6304347826086957,optifit,43
0.41000000000000003,0.6304347826086957,optifit,43
0.42,0.6304347826086957,optifit,43
0.43,0.6304347826086957,optifit,43
0.44,0.6304347826086957,optifit,43
0.45,0.6086956521739131,optifit,43
0.46,0.6086956521739131,optifit,43
0.47000000000000003,0.6086956521739131,optifit,43
0.48,0.6086956521739131,optifit,43
0.49,0.6086956521739131,optifit,43
0.5,0.6086956521739131,optifit,43
0.51,0.6086956521739131,optifit,43
0.52,0.5869565217391305,optifit,43
0.53,0.5869565217391305,optifit,43
0.54,0.5434782608695652,optifit,43
0.55,0.5434782608695652,optifit,43
0.56,0.5434782608695652,optifit,43
0.5700000000000001,0.5434782608695652,optifit,43
0.58,0.5434782608695652,optifit,43
0.59,0.5434782608695652,optifit,43
0.6,0.45652173913043476,optifit,43
0.61,0.45652173913043476,optifit,43
0.62,0.41304347826086957,optifit,43
0.63,0.41304347826086957,optifit,43
0.64,0.391304347826087,optifit,43
0.65,0.391304347826087,optifit,43
0.66,0.3695652173913043,optifit,43
0.67,0.3695652173913043,optifit,43
0.68,0.34782608695652173,optifit,43
0.6900000000000001,0.34782608695652173,optifit,43
0.7000000000000001,0.34782608695652173,optifit,43
0.71,0.34782608695652173,optifit,43
0.72,0.32608695652173914,optifit,43
0.73,0.32608695652173914,optifit,43
0.74,0.30434782608695654,optifit,43
0.75,0.30434782608695654,optifit,43
0.76,0.30434782608695654,optifit,43
0.77,0.30434782608695654,optifit,43
0.78,0.30434782608695654,optifit,43
0.79,0.2391304347826087,optifit,43
0.8,0.2391304347826087,optifit,43
0.81,0.2391304347826087,optifit,43
0.8200000000000001,0.2391304347826087,optifit,43
0.8300000000000001,0.2391304347826087,optifit,43
0.84,0.2391304347826087,optifit,43
0.85,0.21739130434782608,optifit,43
0.86,0.21739130434782608,optifit,43
0.87,0.1956521739130435,optifit,43
0.88,0.1956521739130435,optifit,43
0.89,0.1956521739130435,optifit,43
0.9,0.1956521739130435,optifit,43
0.91,0.15217391304347827,optifit,43
0.92,0.15217391304347827,optifit,43
0.93,0.13043478260869565,optifit,43
0.9400000000000001,0.13043478260869565,optifit,43
0.9500000000000001,0.13043478260869565,optifit,43
0.96,0.13043478260869565,optifit,43
0.97,0.10869565217391304,optifit,43
0.98,0.10869565217391304,optifit,43
0.99,0.10869565217391304,optifit,43
1,0,optifit,43
0,1,optifit,44
0.01,1,optifit,44
0.02,1,optifit,44
0.03,1,optifit,44
0.04,0.9534883720930233,optifit,44
0.05,0.9534883720930233,optifit,44
0.06,0.9534883720930233,optifit,44
0.07,0.9534883720930233,optifit,44
0.08,0.9302325581395349,optifit,44
0.09,0.9302325581395349,optifit,44
0.1,0.9302325581395349,optifit,44
0.11,0.9302325581395349,optifit,44
0.12,0.9302325581395349,optifit,44
0.13,0.9302325581395349,optifit,44
0.14,0.9302325581395349,optifit,44
0.15,0.9302325581395349,optifit,44
0.16,0.9302325581395349,optifit,44
0.17,0.9302325581395349,optifit,44
0.18,0.9302325581395349,optifit,44
0.19,0.9069767441860465,optifit,44
0.2,0.8837209302325582,optifit,44
0.21,0.8837209302325582,optifit,44
0.22,0.8372093023255814,optifit,44
0.23,0.8372093023255814,optifit,44
0.24,0.813953488372093,optifit,44
0.25,0.813953488372093,optifit,44
0.26,0.813953488372093,optifit,44
0.27,0.813953488372093,optifit,44
0.28,0.813953488372093,optifit,44
0.29,0.813953488372093,optifit,44
0.3,0.7906976744186046,optifit,44
0.31,0.7906976744186046,optifit,44
0.32,0.7906976744186046,optifit,44
0.33,0.7906976744186046,optifit,44
0.34,0.7906976744186046,optifit,44
0.35000000000000003,0.7906976744186046,optifit,44
0.36,0.7906976744186046,optifit,44
0.37,0.7906976744186046,optifit,44
0.38,0.7906976744186046,optifit,44
0.39,0.7674418604651163,optifit,44
0.4,0.7441860465116279,optifit,44
0.41000000000000003,0.7441860465116279,optifit,44
0.42,0.7441860465116279,optifit,44
0.43,0.7441860465116279,optifit,44
0.44,0.7441860465116279,optifit,44
0.45,0.7441860465116279,optifit,44
0.46,0.6976744186046512,optifit,44
0.47000000000000003,0.6976744186046512,optifit,44
0.48,0.6976744186046512,optifit,44
0.49,0.6976744186046512,optifit,44
0.5,0.6976744186046512,optifit,44
0.51,0.6976744186046512,optifit,44
0.52,0.6976744186046512,optifit,44
0.53,0.6511627906976745,optifit,44
0.54,0.6511627906976745,optifit,44
0.55,0.6511627906976745,optifit,44
0.56,0.6511627906976745,optifit,44
0.5700000000000001,0.6511627906976745,optifit,44
0.58,0.6511627906976745,optifit,44
0.59,0.6046511627906976,optifit,44
0.6,0.5813953488372093,optifit,44
0.61,0.5813953488372093,optifit,44
0.62,0.5581395348837209,optifit,44
0.63,0.5581395348837209,optifit,44
0.64,0.5581395348837209,optifit,44
0.65,0.5581395348837209,optifit,44
0.66,0.5348837209302325,optifit,44
0.67,0.5348837209302325,optifit,44
0.68,0.5116279069767442,optifit,44
0.6900000000000001,0.5116279069767442,optifit,44
0.7000000000000001,0.46511627906976744,optifit,44
0.71,0.46511627906976744,optifit,44
0.72,0.46511627906976744,optifit,44
0.73,0.46511627906976744,optifit,44
0.74,0.46511627906976744,optifit,44
0.75,0.4418604651162791,optifit,44
0.76,0.4418604651162791,optifit,44
0.77,0.4418604651162791,optifit,44
0.78,0.4418604651162791,optifit,44
0.79,0.4418604651162791,optifit,44
0.8,0.4418604651162791,optifit,44
0.81,0.4418604651162791,optifit,44
0.8200000000000001,0.4186046511627907,optifit,44
0.8300000000000001,0.4186046511627907,optifit,44
0.84,0.32558139534883723,optifit,44
0.85,0.32558139534883723,optifit,44
0.86,0.3023255813953488,optifit,44
0.87,0.3023255813953488,optifit,44
0.88,0.23255813953488372,optifit,44
0.89,0.23255813953488372,optifit,44
0.9,0.23255813953488372,optifit,44
0.91,0.23255813953488372,optifit,44
0.92,0.23255813953488372,optifit,44
0.93,0.20930232558139536,optifit,44
0.9400000000000001,0.20930232558139536,optifit,44
0.9500000000000001,0.11627906976744186,optifit,44
0.96,0.11627906976744186,optifit,44
0.97,0.023255813953488372,optifit,44
0.98,0.023255813953488372,optifit,44
0.99,0.023255813953488372,optifit,44
1,0,optifit,44
0,1,optifit,45
0.01,1,optifit,45
0.02,1,optifit,45
0.03,1,optifit,45
0.04,1,optifit,45
0.05,1,optifit,45
0.06,0.9574468085106383,optifit,45
0.07,0.9574468085106383,optifit,45
0.08,0.9574468085106383,optifit,45
0.09,0.9574468085106383,optifit,45
0.1,0.9574468085106383,optifit,45
0.11,0.9574468085106383,optifit,45
0.12,0.9574468085106383,optifit,45
0.13,0.9574468085106383,optifit,45
0.14,0.9574468085106383,optifit,45
0.15,0.9574468085106383,optifit,45
0.16,0.9361702127659575,optifit,45
0.17,0.9361702127659575,optifit,45
0.18,0.8723404255319149,optifit,45
0.19,0.8723404255319149,optifit,45
0.2,0.8297872340425532,optifit,45
0.21,0.8297872340425532,optifit,45
0.22,0.8085106382978723,optifit,45
0.23,0.8085106382978723,optifit,45
0.24,0.8085106382978723,optifit,45
0.25,0.8085106382978723,optifit,45
0.26,0.8085106382978723,optifit,45
0.27,0.8085106382978723,optifit,45
0.28,0.7446808510638298,optifit,45
0.29,0.7446808510638298,optifit,45
0.3,0.723404255319149,optifit,45
0.31,0.723404255319149,optifit,45
0.32,0.6595744680851063,optifit,45
0.33,0.6595744680851063,optifit,45
0.34,0.6595744680851063,optifit,45
0.35000000000000003,0.6595744680851063,optifit,45
0.36,0.6595744680851063,optifit,45
0.37,0.6595744680851063,optifit,45
0.38,0.6382978723404256,optifit,45
0.39,0.6382978723404256,optifit,45
0.4,0.6382978723404256,optifit,45
0.41000000000000003,0.6382978723404256,optifit,45
0.42,0.6382978723404256,optifit,45
0.43,0.6382978723404256,optifit,45
0.44,0.6170212765957447,optifit,45
0.45,0.6170212765957447,optifit,45
0.46,0.6170212765957447,optifit,45
0.47000000000000003,0.6170212765957447,optifit,45
0.48,0.6170212765957447,optifit,45
0.49,0.6170212765957447,optifit,45
0.5,0.5957446808510638,optifit,45
0.51,0.5531914893617021,optifit,45
0.52,0.5531914893617021,optifit,45
0.53,0.5531914893617021,optifit,45
0.54,0.5531914893617021,optifit,45
0.55,0.5531914893617021,optifit,45
0.56,0.5531914893617021,optifit,45
0.5700000000000001,0.5531914893617021,optifit,45
0.58,0.5531914893617021,optifit,45
0.59,0.5106382978723404,optifit,45
0.6,0.5106382978723404,optifit,45
0.61,0.5106382978723404,optifit,45
0.62,0.5106382978723404,optifit,45
0.63,0.425531914893617,optifit,45
0.64,0.425531914893617,optifit,45
0.65,0.425531914893617,optifit,45
0.66,0.425531914893617,optifit,45
0.67,0.40425531914893614,optifit,45
0.68,0.40425531914893614,optifit,45
0.6900000000000001,0.3829787234042553,optifit,45
0.7000000000000001,0.3829787234042553,optifit,45
0.71,0.3617021276595745,optifit,45
0.72,0.3617021276595745,optifit,45
0.73,0.3617021276595745,optifit,45
0.74,0.3617021276595745,optifit,45
0.75,0.3617021276595745,optifit,45
0.76,0.3617021276595745,optifit,45
0.77,0.3404255319148936,optifit,45
0.78,0.3404255319148936,optifit,45
0.79,0.3404255319148936,optifit,45
0.8,0.3404255319148936,optifit,45
0.81,0.2978723404255319,optifit,45
0.8200000000000001,0.2978723404255319,optifit,45
0.8300000000000001,0.2553191489361702,optifit,45
0.84,0.2553191489361702,optifit,45
0.85,0.2553191489361702,optifit,45
0.86,0.2553191489361702,optifit,45
0.87,0.2127659574468085,optifit,45
0.88,0.2127659574468085,optifit,45
0.89,0.14893617021276595,optifit,45
0.9,0.14893617021276595,optifit,45
0.91,0.1276595744680851,optifit,45
0.92,0.1276595744680851,optifit,45
0.93,0.0851063829787234,optifit,45
0.9400000000000001,0.0851063829787234,optifit,45
0.9500000000000001,0.0851063829787234,optifit,45
0.96,0.0851063829787234,optifit,45
0.97,0.0851063829787234,optifit,45
0.98,0.0851063829787234,optifit,45
0.99,0.0425531914893617,optifit,45
1,0,optifit,45
0,0.9722222222222222,optifit,46
0.01,0.9722222222222222,optifit,46
0.02,0.9722222222222222,optifit,46
0.03,0.9722222222222222,optifit,46
0.04,0.9722222222222222,optifit,46
0.05,0.9722222222222222,optifit,46
0.06,0.9722222222222222,optifit,46
0.07,0.9722222222222222,optifit,46
0.08,0.9722222222222222,optifit,46
0.09,0.9444444444444444,optifit,46
0.1,0.9444444444444444,optifit,46
0.11,0.9444444444444444,optifit,46
0.12,0.9444444444444444,optifit,46
0.13,0.8888888888888888,optifit,46
0.14,0.8888888888888888,optifit,46
0.15,0.8333333333333334,optifit,46
0.16,0.8333333333333334,optifit,46
0.17,0.8333333333333334,optifit,46
0.18,0.8333333333333334,optifit,46
0.19,0.8333333333333334,optifit,46
0.2,0.8333333333333334,optifit,46
0.21,0.8333333333333334,optifit,46
0.22,0.8333333333333334,optifit,46
0.23,0.8055555555555556,optifit,46
0.24,0.8055555555555556,optifit,46
0.25,0.8055555555555556,optifit,46
0.26,0.8055555555555556,optifit,46
0.27,0.8055555555555556,optifit,46
0.28,0.8055555555555556,optifit,46
0.29,0.8055555555555556,optifit,46
0.3,0.8055555555555556,optifit,46
0.31,0.75,optifit,46
0.32,0.75,optifit,46
0.33,0.7222222222222222,optifit,46
0.34,0.7222222222222222,optifit,46
0.35000000000000003,0.7222222222222222,optifit,46
0.36,0.7222222222222222,optifit,46
0.37,0.7222222222222222,optifit,46
0.38,0.7222222222222222,optifit,46
0.39,0.7222222222222222,optifit,46
0.4,0.7222222222222222,optifit,46
0.41000000000000003,0.7222222222222222,optifit,46
0.42,0.7222222222222222,optifit,46
0.43,0.7222222222222222,optifit,46
0.44,0.7222222222222222,optifit,46
0.45,0.7222222222222222,optifit,46
0.46,0.6666666666666666,optifit,46
0.47000000000000003,0.6666666666666666,optifit,46
0.48,0.6666666666666666,optifit,46
0.49,0.6666666666666666,optifit,46
0.5,0.6388888888888888,optifit,46
0.51,0.6388888888888888,optifit,46
0.52,0.6388888888888888,optifit,46
0.53,0.6388888888888888,optifit,46
0.54,0.6111111111111112,optifit,46
0.55,0.6111111111111112,optifit,46
0.56,0.6111111111111112,optifit,46
0.5700000000000001,0.6111111111111112,optifit,46
0.58,0.6111111111111112,optifit,46
0.59,0.5555555555555556,optifit,46
0.6,0.5555555555555556,optifit,46
0.61,0.5555555555555556,optifit,46
0.62,0.5555555555555556,optifit,46
0.63,0.5,optifit,46
0.64,0.5,optifit,46
0.65,0.4444444444444444,optifit,46
0.66,0.4444444444444444,optifit,46
0.67,0.4444444444444444,optifit,46
0.68,0.4166666666666667,optifit,46
0.6900000000000001,0.4166666666666667,optifit,46
0.7000000000000001,0.3888888888888889,optifit,46
0.71,0.3611111111111111,optifit,46
0.72,0.3611111111111111,optifit,46
0.73,0.3611111111111111,optifit,46
0.74,0.3611111111111111,optifit,46
0.75,0.3611111111111111,optifit,46
0.76,0.3611111111111111,optifit,46
0.77,0.3611111111111111,optifit,46
0.78,0.3333333333333333,optifit,46
0.79,0.3333333333333333,optifit,46
0.8,0.3333333333333333,optifit,46
0.81,0.3333333333333333,optifit,46
0.8200000000000001,0.3333333333333333,optifit,46
0.8300000000000001,0.3333333333333333,optifit,46
0.84,0.3055555555555556,optifit,46
0.85,0.3055555555555556,optifit,46
0.86,0.25,optifit,46
0.87,0.25,optifit,46
0.88,0.25,optifit,46
0.89,0.25,optifit,46
0.9,0.25,optifit,46
0.91,0.2222222222222222,optifit,46
0.92,0.2222222222222222,optifit,46
0.93,0.2222222222222222,optifit,46
0.9400000000000001,0.16666666666666666,optifit,46
0.9500000000000001,0.16666666666666666,optifit,46
0.96,0.16666666666666666,optifit,46
0.97,0.16666666666666666,optifit,46
0.98,0.16666666666666666,optifit,46
0.99,0.1388888888888889,optifit,46
1,0,optifit,46
0,1,optifit,47
0.01,1,optifit,47
0.02,1,optifit,47
0.03,1,optifit,47
0.04,1,optifit,47
0.05,0.9411764705882353,optifit,47
0.06,0.9411764705882353,optifit,47
0.07,0.9411764705882353,optifit,47
0.08,0.9411764705882353,optifit,47
0.09,0.9411764705882353,optifit,47
0.1,0.9411764705882353,optifit,47
0.11,0.9215686274509803,optifit,47
0.12,0.9215686274509803,optifit,47
0.13,0.9215686274509803,optifit,47
0.14,0.9215686274509803,optifit,47
0.15,0.8627450980392157,optifit,47
0.16,0.8627450980392157,optifit,47
0.17,0.8627450980392157,optifit,47
0.18,0.8431372549019608,optifit,47
0.19,0.8431372549019608,optifit,47
0.2,0.8431372549019608,optifit,47
0.21,0.8431372549019608,optifit,47
0.22,0.8235294117647058,optifit,47
0.23,0.8235294117647058,optifit,47
0.24,0.8235294117647058,optifit,47
0.25,0.8235294117647058,optifit,47
0.26,0.7647058823529411,optifit,47
0.27,0.7647058823529411,optifit,47
0.28,0.7647058823529411,optifit,47
0.29,0.7647058823529411,optifit,47
0.3,0.7647058823529411,optifit,47
0.31,0.7647058823529411,optifit,47
0.32,0.7254901960784313,optifit,47
0.33,0.7254901960784313,optifit,47
0.34,0.7254901960784313,optifit,47
0.35000000000000003,0.7254901960784313,optifit,47
0.36,0.7254901960784313,optifit,47
0.37,0.7058823529411765,optifit,47
0.38,0.7058823529411765,optifit,47
0.39,0.6470588235294118,optifit,47
0.4,0.6470588235294118,optifit,47
0.41000000000000003,0.5882352941176471,optifit,47
0.42,0.5882352941176471,optifit,47
0.43,0.5882352941176471,optifit,47
0.44,0.5882352941176471,optifit,47
0.45,0.5686274509803921,optifit,47
0.46,0.5686274509803921,optifit,47
0.47000000000000003,0.5294117647058824,optifit,47
0.48,0.5294117647058824,optifit,47
0.49,0.5294117647058824,optifit,47
0.5,0.5294117647058824,optifit,47
0.51,0.5294117647058824,optifit,47
0.52,0.5294117647058824,optifit,47
0.53,0.5294117647058824,optifit,47
0.54,0.5098039215686274,optifit,47
0.55,0.5098039215686274,optifit,47
0.56,0.5098039215686274,optifit,47
0.5700000000000001,0.5098039215686274,optifit,47
0.58,0.45098039215686275,optifit,47
0.59,0.45098039215686275,optifit,47
0.6,0.4117647058823529,optifit,47
0.61,0.4117647058823529,optifit,47
0.62,0.4117647058823529,optifit,47
0.63,0.4117647058823529,optifit,47
0.64,0.37254901960784315,optifit,47
0.65,0.37254901960784315,optifit,47
0.66,0.37254901960784315,optifit,47
0.67,0.37254901960784315,optifit,47
0.68,0.37254901960784315,optifit,47
0.6900000000000001,0.3333333333333333,optifit,47
0.7000000000000001,0.3333333333333333,optifit,47
0.71,0.29411764705882354,optifit,47
0.72,0.29411764705882354,optifit,47
0.73,0.27450980392156865,optifit,47
0.74,0.27450980392156865,optifit,47
0.75,0.2549019607843137,optifit,47
0.76,0.2549019607843137,optifit,47
0.77,0.19607843137254902,optifit,47
0.78,0.19607843137254902,optifit,47
0.79,0.19607843137254902,optifit,47
0.8,0.19607843137254902,optifit,47
0.81,0.19607843137254902,optifit,47
0.8200000000000001,0.19607843137254902,optifit,47
0.8300000000000001,0.19607843137254902,optifit,47
0.84,0.19607843137254902,optifit,47
0.85,0.19607843137254902,optifit,47
0.86,0.17647058823529413,optifit,47
0.87,0.17647058823529413,optifit,47
0.88,0.1568627450980392,optifit,47
0.89,0.1568627450980392,optifit,47
0.9,0.13725490196078433,optifit,47
0.91,0.13725490196078433,optifit,47
0.92,0.09803921568627451,optifit,47
0.93,0.09803921568627451,optifit,47
0.9400000000000001,0.09803921568627451,optifit,47
0.9500000000000001,0.09803921568627451,optifit,47
0.96,0.0392156862745098,optifit,47
0.97,0.0392156862745098,optifit,47
0.98,0.0392156862745098,optifit,47
0.99,0.0392156862745098,optifit,47
1,0,optifit,47
0,1,optifit,48
0.01,1,optifit,48
0.02,0.9772727272727273,optifit,48
0.03,0.9772727272727273,optifit,48
0.04,0.9545454545454546,optifit,48
0.05,0.9545454545454546,optifit,48
0.06,0.9545454545454546,optifit,48
0.07,0.9545454545454546,optifit,48
0.08,0.9545454545454546,optifit,48
0.09,0.9545454545454546,optifit,48
0.1,0.9545454545454546,optifit,48
0.11,0.9545454545454546,optifit,48
0.12,0.9545454545454546,optifit,48
0.13,0.9545454545454546,optifit,48
0.14,0.9545454545454546,optifit,48
0.15,0.9318181818181818,optifit,48
0.16,0.9318181818181818,optifit,48
0.17,0.9318181818181818,optifit,48
0.18,0.9318181818181818,optifit,48
0.19,0.9090909090909091,optifit,48
0.2,0.9090909090909091,optifit,48
0.21,0.8636363636363636,optifit,48
0.22,0.8636363636363636,optifit,48
0.23,0.8636363636363636,optifit,48
0.24,0.8636363636363636,optifit,48
0.25,0.8636363636363636,optifit,48
0.26,0.7954545454545454,optifit,48
0.27,0.7954545454545454,optifit,48
0.28,0.7954545454545454,optifit,48
0.29,0.7954545454545454,optifit,48
0.3,0.7727272727272727,optifit,48
0.31,0.7727272727272727,optifit,48
0.32,0.75,optifit,48
0.33,0.75,optifit,48
0.34,0.75,optifit,48
0.35000000000000003,0.75,optifit,48
0.36,0.75,optifit,48
0.37,0.75,optifit,48
0.38,0.7272727272727273,optifit,48
0.39,0.7272727272727273,optifit,48
0.4,0.7272727272727273,optifit,48
0.41000000000000003,0.7272727272727273,optifit,48
0.42,0.7272727272727273,optifit,48
0.43,0.7272727272727273,optifit,48
0.44,0.7272727272727273,optifit,48
0.45,0.7272727272727273,optifit,48
0.46,0.7272727272727273,optifit,48
0.47000000000000003,0.6818181818181818,optifit,48
0.48,0.6818181818181818,optifit,48
0.49,0.6590909090909091,optifit,48
0.5,0.6136363636363636,optifit,48
0.51,0.6136363636363636,optifit,48
0.52,0.5909090909090909,optifit,48
0.53,0.5909090909090909,optifit,48
0.54,0.5909090909090909,optifit,48
0.55,0.5909090909090909,optifit,48
0.56,0.5909090909090909,optifit,48
0.5700000000000001,0.5909090909090909,optifit,48
0.58,0.5909090909090909,optifit,48
0.59,0.5909090909090909,optifit,48
0.6,0.5681818181818182,optifit,48
0.61,0.5681818181818182,optifit,48
0.62,0.5681818181818182,optifit,48
0.63,0.5681818181818182,optifit,48
0.64,0.5681818181818182,optifit,48
0.65,0.5681818181818182,optifit,48
0.66,0.5681818181818182,optifit,48
0.67,0.5681818181818182,optifit,48
0.68,0.5681818181818182,optifit,48
0.6900000000000001,0.45454545454545453,optifit,48
0.7000000000000001,0.45454545454545453,optifit,48
0.71,0.45454545454545453,optifit,48
0.72,0.45454545454545453,optifit,48
